1.500000000000000000e+01 1.550000000000000000e+01 1.600000000000000000e+01 1.650000000000000000e+01 1.700000000000000000e+01 1.750000000000000000e+01 1.800000000000000000e+01 1.850000000000000000e+01 1.900000000000000000e+01 1.950000000000000000e+01 2.000000000000000000e+01 2.050000000000000000e+01 2.100000000000000000e+01 2.150000000000000000e+01 2.200000000000000000e+01 2.250000000000000000e+01 2.300000000000000000e+01 2.350000000000000000e+01 2.400000000000000000e+01 2.450000000000000000e+01 2.500000000000000000e+01 2.550000000000000000e+01 2.600000000000000000e+01 2.650000000000000000e+01 2.700000000000000000e+01 2.750000000000000000e+01 2.800000000000000000e+01
1.838085316916624663e+02 4.813970099570988168e+02 1.224294471205971604e+03 3.110824935710743830e+03 7.879708029563637865e+03 1.979518687183639122e+04 4.880959954535283032e+04 1.161454159722832264e+05 2.565181171032236307e+05 4.981302894585193135e+05 8.221755935044930084e+05 1.164161241596268956e+06 1.502668626760574523e+06 1.805010349715295248e+06 2.047276026352634188e+06 2.224541792853084859e+06 2.330647832602655515e+06 2.355838566897326149e+06 2.294235011172802188e+06 2.225553936181506142e+06 2.573917140196262859e+06 3.070158641698791180e+06 3.684360451956786215e+06 4.418662748562152497e+06 5.283012432019748725e+06 6.295295053136872128e+06 7.477957038550941274e+06
1.757458056210416260e+02 4.585356362411147302e+02 1.161047615725645983e+03 2.938448182390354305e+03 7.415684896123695580e+03 1.855493907321247752e+04 4.552934175013018103e+04 1.076054381029376527e+05 2.350611072663070227e+05 4.478141905636890442e+05 7.150141557096658507e+05 9.598498268463992281e+05 1.162335675456695026e+06 1.304344696920216549e+06 1.369616375242560403e+06 1.361235007110093720e+06 1.277997269019146683e+06 1.113464939922650810e+06 8.644987346994295949e+05 5.999877213910346618e+05 6.032451166494548088e+05 6.427664006317921448e+05 6.693203576622166438e+05 6.749738314929866465e+05 6.579292555218761554e+05 6.215489857543030521e+05 5.725880115916369250e+05
1.697431568221572320e+02 4.422196456983380131e+02 1.117762478609401342e+03 2.824272039507161935e+03 7.116792595251497914e+03 1.778159069796185213e+04 4.356726538103677740e+04 1.027790606429241307e+05 2.238820738185021910e+05 4.244974941067977343e+05 6.727231486910239328e+05 8.935337916283044033e+05 1.070431082477971446e+06 1.189137140587785747e+06 1.237789683703056304e+06 1.222341694133946206e+06 1.143645474749184912e+06 9.959862068706698483e+05 7.711761862046380993e+05 5.241878321534331189e+05 5.480020599163664738e+05 6.274756002458658768e+05 7.198834722542497329e+05 8.226689939307773020e+05 9.362595962935461430e+05 1.060899708814010257e+06 1.196605714550329605e+06
